unique_id,id,name,child_of_artifact,basis_name,component_basis,system,subfunction_type,function_id,subfunction_basis,sys_id,sys_name,sys_type,sys_type_name,mat_id,material_name,input_flow,input_flow_basis,child_of_flow_input,input_artifact,output_flow,output_flow_basis,child_of_flow_output,output_artifact,subfunction_tier,func_parent_heir_id,parent_teir,parent_subfunction,func_grandparent_heir_id,grandparent_teir,grand_parent_subfunction,manufac_process_type,manufac_type,fail_id,severity,failure,child_of_failure
14739,21255,tigger axle-actuation selection,21285,1,unclassified,706,9,49818,export,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21292,30,human energy,29,21261,2,22,1,control magnitude,,,,6,machining,,,,
14740,21255,tigger axle-actuation selection,21285,1,unclassified,706,9,49818,export,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21261,2,50,1,support,,,,5,injection molding,,,,
14741,21255,tigger axle-actuation selection,21285,1,unclassified,706,9,49818,export,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21292,30,human energy,29,21261,,,,,,,,6,machining,,,,
14742,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49823,import,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21261,2,human material,1,21292,2,50,1,support,,,,5,injection molding,,,,
14743,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49823,import,706,hitachi brad nailer,1,consumer,15,plastic,2,human material,1,21261,2,human material,1,21292,2,50,1,support,,,,6,machining,,,,
14744,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49823,import,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21261,2,human material,1,21292,2,50,1,support,,,,5,injection molding,,,,
14745,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49823,import,706,hitachi brad nailer,1,consumer,11,metal,2,human material,1,21261,2,human material,1,21292,2,50,1,support,,,,6,machining,,,,
14746,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49822,import,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21261,30,human energy,29,21292,2,50,1,support,,,,5,injection molding,,,,
14747,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49822,import,706,hitachi brad nailer,1,consumer,15,plastic,30,human energy,29,21261,30,human energy,29,21292,2,50,1,support,,,,6,machining,,,,
14748,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49822,import,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21261,30,human energy,29,21292,2,50,1,support,,,,5,injection molding,,,,
14749,21255,tigger axle-actuation selection,21285,1,unclassified,706,8,49822,import,706,hitachi brad nailer,1,consumer,11,metal,30,human energy,29,21261,30,human energy,29,21292,2,50,1,support,,,,6,machining,,,,
14750,21256,magazine,21268,50,housing,706,53,49829,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21284,5,solid,1,21284,2,50,1,support,,,,5,injection molding,,,,
14751,21256,magazine,21268,50,housing,706,53,49826,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21258,5,solid,1,21258,1,,,,,,,5,injection molding,,,,
14752,21256,magazine,21268,50,housing,706,53,49825,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21279,5,solid,1,21279,2,50,1,support,,,,5,injection molding,,,,
14753,21256,magazine,21268,50,housing,706,13,49828,guide,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21292,5,solid,1,21292,2,37,1,provision,,,,5,injection molding,,,,
14754,21256,magazine,21268,50,housing,706,13,49827,guide,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21286,5,solid,1,21286,2,37,1,provision,,,,5,injection molding,,,,
14755,21257,bottom nail holder fastener,21281,160,nut-bolt,706,52,49832,secure,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21282,5,solid,1,21282,2,50,1,support,,,,4,forming,,,,
14756,21257,bottom nail holder fastener,21281,160,nut-bolt,706,18,49831,couple,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21256,5,solid,1,21292,2,50,1,support,,,,4,forming,,,,
14757,21257,bottom nail holder fastener,21281,160,nut-bolt,706,18,49830,couple,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21265,5,solid,1,21292,2,7,1,channel,,,,4,forming,,,,
14758,21258,magazine latch plate,21268,1,unclassified,706,52,49833,secure,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21286,5,solid,1,21286,3,32,2,stop,22,1,control magnitude,4,forming,,,,
14759,21258,magazine latch plate,21268,1,unclassified,706,52,49833,secure,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21286,5,solid,1,21286,3,32,2,stop,22,1,control magnitude,9,stamping,,,,
14760,21259,nail gun body seal,21285,97,seal,706,13,49835,guide,706,hitachi brad nailer,1,consumer,15,plastic,3,gas,1,21292,3,gas,1,21292,3,2,2,separate,1,1,branch,9,stamping,,,,
14761,21259,nail gun body seal,21285,97,seal,706,13,49835,guide,706,hitachi brad nailer,1,consumer,11,metal,3,gas,1,21292,3,gas,1,21292,2,7,1,channel,,,,9,stamping,,,,
14762,21259,nail gun body seal,21285,97,seal,706,13,49834,guide,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,43,pneumatic,29,21292,2,17,1,connect,,,,9,stamping,,,,
14763,21259,nail gun body seal,21285,97,seal,706,13,49834,guide,706,hitachi brad nailer,1,consumer,11,metal,43,pneumatic,29,21292,43,pneumatic,29,21292,2,50,1,support,,,,9,stamping,,,,
14764,21260,plunger,21285,97,seal,706,53,49836,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21289,5,solid,1,21289,2,50,1,support,,,,5,injection molding,,,,
14765,21260,plunger,21285,97,seal,706,35,49838,convert,706,hitachi brad nailer,1,consumer,15,plastic,43,pneumatic,29,21292,40,mechanical,29,21292,3,10,2,transfer,7,1,channel,5,injection molding,,,,
14766,21260,plunger,21285,97,seal,706,10,49837,transfer,706,hitachi brad nailer,1,consumer,15,plastic,40,mechanical,29,21292,40,mechanical,29,21270,3,18,2,couple,17,1,connect,5,injection molding,,,,
14767,21261,external,,1,unclassified,706,,,,706,hitachi brad nailer,1,consumer,,,,,,,,,,,2,17,1,connect,,,,,,,,,
14768,21262,ball bearing,21285,69,bearing,706,53,49839,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21255,5,solid,1,21255,2,17,1,connect,,,,7,oem,,,,
14769,21262,ball bearing,21285,69,bearing,706,13,49840,guide,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21255,5,solid,1,21255,2,50,1,support,,,,7,oem,,,,
14770,21263,piston o ring,21285,97,seal,706,53,49841,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21283,5,solid,1,21292,2,50,1,support,,,,5,injection molding,,,,
14771,21263,piston o ring,21285,97,seal,706,53,49841,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21283,5,solid,1,21292,2,7,1,channel,,,,5,injection molding,,,,
14772,21264,nail gun body screws,21285,163,screw,706,18,49843,couple,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21276,5,solid,1,21292,2,17,1,connect,,,,6,machining,,,,
14773,21264,nail gun body screws,21285,163,screw,706,18,49842,couple,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21285,5,solid,1,21292,2,35,1,convert,,,,6,machining,,,,
14774,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21283,5,solid,1,21283,2,50,1,support,,,,1,casting,,,,
14775,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21283,5,solid,1,21283,2,1,1,branch,,,,5,injection molding,,,,
14776,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21283,5,solid,1,21283,3,10,2,transfer,7,1,channel,6,machining,,,,
14777,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21283,5,solid,1,21283,2,35,1,convert,,,,1,casting,,,,
14778,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21283,5,solid,1,21283,2,7,1,channel,,,,5,injection molding,,,,
14779,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21283,5,solid,1,21283,2,17,1,connect,,,,6,machining,,,,
14780,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21283,5,solid,1,21283,2,50,1,support,,,,1,casting,,,,
14781,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21283,5,solid,1,21283,2,50,1,support,,,,5,injection molding,,,,
14782,21265,main body,21285,50,housing,706,53,49868,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21283,5,solid,1,21283,2,7,1,channel,,,,6,machining,,,,
14783,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21262,5,solid,1,21262,3,10,2,transfer,7,1,channel,1,casting,,,,
14784,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21262,5,solid,1,21262,2,22,1,control magnitude,,,,5,injection molding,,,,
14785,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21262,5,solid,1,21262,2,35,1,convert,,,,6,machining,,,,
14786,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21262,5,solid,1,21262,2,42,1,signal,,,,1,casting,,,,
14787,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21262,5,solid,1,21262,2,35,1,convert,,,,5,injection molding,,,,
14788,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21262,5,solid,1,21262,2,35,1,convert,,,,6,machining,,,,
14789,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21262,5,solid,1,21262,3,18,2,couple,17,1,connect,1,casting,,,,
14790,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21262,5,solid,1,21262,2,50,1,support,,,,5,injection molding,,,,
14791,21265,main body,21285,50,housing,706,53,49867,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21262,5,solid,1,21262,1,,,,,,,6,machining,,,,
14792,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21291,5,solid,1,21291,2,50,1,support,,,,1,casting,,,,
14793,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21291,5,solid,1,21291,3,10,2,transfer,7,1,channel,5,injection molding,,,,
14794,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21291,5,solid,1,21291,3,13,2,guide,7,1,channel,6,machining,,,,
14795,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21291,5,solid,1,21291,3,32,2,stop,22,1,control magnitude,1,casting,,,,
14796,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21291,5,solid,1,21291,2,50,1,support,,,,5,injection molding,,,,
14797,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21291,5,solid,1,21291,2,17,1,connect,,,,6,machining,,,,
14798,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21291,5,solid,1,21291,2,50,1,support,,,,1,casting,,,,
14799,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21291,5,solid,1,21291,2,50,1,support,,,,5,injection molding,,,,
14800,21265,main body,21285,50,housing,706,53,49866,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21291,5,solid,1,21291,,,,,,,,6,machining,,,,
14801,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21271,5,solid,1,21271,3,2,2,separate,1,1,branch,1,casting,,,,
14802,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21271,5,solid,1,21271,2,7,1,channel,,,,5,injection molding,,,,
14803,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21271,5,solid,1,21271,2,7,1,channel,,,,6,machining,,,,
14804,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21271,5,solid,1,21271,2,22,1,control magnitude,,,,1,casting,,,,
14805,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21271,5,solid,1,21271,2,35,1,convert,,,,5,injection molding,,,,
14806,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21271,5,solid,1,21271,1,,,,,,,6,machining,,,,
14807,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21271,5,solid,1,21271,2,50,1,support,,,,1,casting,,,,
14808,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21271,5,solid,1,21271,2,50,1,support,,,,5,injection molding,,,,
14809,21265,main body,21285,50,housing,706,53,49865,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21271,5,solid,1,21271,2,17,1,connect,,,,6,machining,,,,
14810,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21256,5,solid,1,21256,2,50,1,support,,,,1,casting,,,,
14811,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21256,5,solid,1,21256,2,50,1,support,,,,5,injection molding,,,,
14812,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21256,5,solid,1,21256,,,,,,,,6,machining,,,,
14813,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21256,5,solid,1,21256,3,18,2,couple,17,1,connect,1,casting,,,,
14814,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21256,5,solid,1,21256,1,,,,,,,5,injection molding,,,,
14815,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21256,5,solid,1,21256,2,50,1,support,,,,6,machining,,,,
14816,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21256,5,solid,1,21256,2,35,1,convert,,,,1,casting,,,,
14817,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21256,5,solid,1,21256,3,32,2,stop,22,1,control magnitude,5,injection molding,,,,
14818,21265,main body,21285,50,housing,706,53,49852,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21256,5,solid,1,21256,3,32,2,stop,22,1,control magnitude,6,machining,,,,
14819,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21276,5,solid,1,21276,2,1,1,branch,,,,1,casting,,,,
14820,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21276,5,solid,1,21276,3,10,2,transfer,7,1,channel,5,injection molding,,,,
14821,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21276,5,solid,1,21276,2,35,1,convert,,,,6,machining,,,,
14822,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21276,5,solid,1,21276,2,22,1,control magnitude,,,,1,casting,,,,
14823,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21276,5,solid,1,21276,2,35,1,convert,,,,5,injection molding,,,,
14824,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21276,5,solid,1,21276,1,,,,,,,6,machining,,,,
14825,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21276,5,solid,1,21276,2,50,1,support,,,,1,casting,,,,
14826,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21276,5,solid,1,21276,2,50,1,support,,,,5,injection molding,,,,
14827,21265,main body,21285,50,housing,706,53,49851,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21276,5,solid,1,21276,2,50,1,support,,,,6,machining,,,,
14828,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21259,5,solid,1,21259,2,50,1,support,,,,1,casting,,,,
14829,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21259,5,solid,1,21259,2,50,1,support,,,,5,injection molding,,,,
14830,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21259,5,solid,1,21259,2,22,1,control magnitude,,,,6,machining,,,,
14831,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21259,5,solid,1,21259,2,37,1,provision,,,,1,casting,,,,
14832,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21259,5,solid,1,21259,2,50,1,support,,,,5,injection molding,,,,
14833,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21259,5,solid,1,21259,3,10,2,transfer,7,1,channel,6,machining,,,,
14834,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21259,5,solid,1,21259,2,50,1,support,,,,1,casting,,,,
14835,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21259,5,solid,1,21259,2,17,1,connect,,,,5,injection molding,,,,
14836,21265,main body,21285,50,housing,706,53,49850,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21259,5,solid,1,21259,2,50,1,support,,,,6,machining,,,,
14837,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21263,5,solid,1,21263,2,50,1,support,,,,1,casting,,,,
14838,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21263,5,solid,1,21263,2,7,1,channel,,,,5,injection molding,,,,
14839,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21263,5,solid,1,21263,3,18,2,couple,17,1,connect,6,machining,,,,
14840,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21263,5,solid,1,21263,1,,,,,,,1,casting,,,,
14841,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21263,5,solid,1,21263,2,50,1,support,,,,5,injection molding,,,,
14842,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21263,5,solid,1,21263,2,7,1,channel,,,,6,machining,,,,
14843,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21263,5,solid,1,21263,2,7,1,channel,,,,1,casting,,,,
14844,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21263,5,solid,1,21263,2,22,1,control magnitude,,,,5,injection molding,,,,
14845,21265,main body,21285,50,housing,706,53,49849,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21263,5,solid,1,21263,2,35,1,convert,,,,6,machining,,,,
14846,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21255,5,solid,1,21255,1,,,,,,,1,casting,,,,
14847,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21255,5,solid,1,21255,2,50,1,support,,,,5,injection molding,,,,
14848,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21255,5,solid,1,21255,,,,,,,,6,machining,,,,
14849,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21255,5,solid,1,21255,2,17,1,connect,,,,1,casting,,,,
14850,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21255,5,solid,1,21255,2,50,1,support,,,,5,injection molding,,,,
14851,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21255,5,solid,1,21255,2,50,1,support,,,,6,machining,,,,
14852,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21255,5,solid,1,21255,2,7,1,channel,,,,1,casting,,,,
14853,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21255,5,solid,1,21255,2,17,1,connect,,,,5,injection molding,,,,
14854,21265,main body,21285,50,housing,706,53,49848,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21255,5,solid,1,21255,2,35,1,convert,,,,6,machining,,,,
14855,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21275,5,solid,1,21275,2,50,1,support,,,,1,casting,,,,
14856,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21275,5,solid,1,21275,3,13,2,guide,7,1,channel,5,injection molding,,,,
14857,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21275,5,solid,1,21275,3,18,2,couple,17,1,connect,6,machining,,,,
14858,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21275,5,solid,1,21275,1,,,,,,,1,casting,,,,
14859,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21275,5,solid,1,21275,2,50,1,support,,,,5,injection molding,,,,
14860,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21275,5,solid,1,21275,3,18,2,couple,17,1,connect,6,machining,,,,
14861,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21275,5,solid,1,21275,1,,,,,,,1,casting,,,,
14862,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21275,5,solid,1,21275,2,50,1,support,,,,5,injection molding,,,,
14863,21265,main body,21285,50,housing,706,53,49847,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21275,5,solid,1,21275,3,18,2,couple,17,1,connect,6,machining,,,,
14864,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21279,5,solid,1,21279,1,,,,,,,1,casting,,,,
14865,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21279,5,solid,1,21279,2,50,1,support,,,,5,injection molding,,,,
14866,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21279,5,solid,1,21279,2,7,1,channel,,,,6,machining,,,,
14867,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21279,5,solid,1,21279,2,50,1,support,,,,1,casting,,,,
14868,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21279,5,solid,1,21279,2,1,1,branch,,,,5,injection molding,,,,
14869,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21279,5,solid,1,21279,3,10,2,transfer,7,1,channel,6,machining,,,,
14870,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21279,5,solid,1,21279,2,35,1,convert,,,,1,casting,,,,
14871,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21279,5,solid,1,21279,2,50,1,support,,,,5,injection molding,,,,
14872,21265,main body,21285,50,housing,706,53,49846,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21279,5,solid,1,21279,2,50,1,support,,,,6,machining,,,,
14873,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21269,5,solid,1,21269,3,10,2,transfer,7,1,channel,1,casting,,,,
14874,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21269,5,solid,1,21269,2,35,1,convert,,,,5,injection molding,,,,
14875,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21269,5,solid,1,21269,2,22,1,control magnitude,,,,6,machining,,,,
14876,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21269,5,solid,1,21269,2,22,1,control magnitude,,,,1,casting,,,,
14877,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21269,5,solid,1,21269,2,35,1,convert,,,,5,injection molding,,,,
14878,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21269,5,solid,1,21269,2,42,1,signal,,,,6,machining,,,,
14879,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21269,5,solid,1,21269,2,17,1,connect,,,,1,casting,,,,
14880,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21269,5,solid,1,21269,2,7,1,channel,,,,5,injection molding,,,,
14881,21265,main body,21285,50,housing,706,53,49845,position,706,hitachi brad nailer,1,consumer,11,metal,5,solid,1,21269,5,solid,1,21269,3,18,2,couple,17,1,connect,6,machining,,,,
14882,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21274,5,solid,1,21274,1,,,,,,,1,casting,,,,
14883,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21274,5,solid,1,21274,2,50,1,support,,,,5,injection molding,,,,
14884,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,16,rubber,5,solid,1,21274,5,solid,1,21274,2,50,1,support,,,,6,machining,,,,
14885,21265,main body,21285,50,housing,706,53,49844,position,706,hitachi brad nailer,1,consumer,15,plastic,5,solid,1,21274,5,solid,1,21274,2,50,1,support,,,,1,casting,,,,
